Id,Company,Symbol,Stock.Exchange,Ticker,country,Currency,zip_code,Industry,NUTS3,Quarter,Changes.in.Working.Capital,Gross.Profit,Total.Operating.Expense,Total.Revenue,Working.capital,ROA,EBIDTA,debt.to.EBITDA,Debt.Equity.Ratio,Debt.Ratio,EBITDA.Margin,Return.on.Equity,Working_capital_trend,Profit.Trend,Revenue_trend,Employment..number.of.persons.employed.,Volume.index.of.production,Trade_Volume,Stock_close,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,GDP..in.Million.Euro.,Average.Age,Deaths...total,Persons.per.square.kilometre,Population.on.1.January...total,Current.Ratio,Quick.Ratio,Operating.Cashflow,Net.Profit.Margin,Debtors.days.sales,equity_skewness,equity_kurtosis,Death_rate,GDP_per_Capita,stock_trade_amount,Target
213,Abionyx Pharma SA,ABNX,PA,ABNX.PA,France,EUR,31130,Biotechnology & Drugs,FRJ23,2019-Q3,-0.557452851,0.393444354,0.633735873,0.790996256,3.908037883,-0.119705665,-0.627867948,-1.102803738,0.176911544,0.349268293,-0.793768546,-0.157421289,-0.197590361,-0.27435065,-0.158026233,101.3,112.4,2045134,0.32283333,0,0,0,0,5713.342904,39.16409881,2463.991304,220.5951069,347111.75,2.919308357,2.919308357,-3.95,11.81047043,67.02552354,1.161107549,0.267867625,0.007098553,16459.66437,660237.4195,1
214,Abionyx Pharma SA,ABNX,PA,ABNX.PA,France,EUR,31130,Biotechnology & Drugs,FRJ23,2019-Q4,-0.557452851,0.393444354,0.633735873,0.790996256,3.908037883,-0.119705665,-0.627867948,-1.102803738,0.176911544,0.349268293,-0.793768546,-0.157421289,0,0,0,101.4,125.5,4259641.333,0.291166668,0,0,0,0,5713.342904,39.16409881,2463.991304,220.5951069,347111.75,2.919308357,2.919308357,-3.95,11.80519388,67.01721649,1.161107549,0.267867625,0.007098553,16459.66437,1240265.574,1
215,Abionyx Pharma SA,ABNX,PA,ABNX.PA,France,EUR,31130,Biotechnology & Drugs,FRJ23,2020-Q1,0.868452863,0.305718879,0.610264174,0.5380887,3.321245408,-0.117358495,-0.586792475,-1.15,0.199652778,0.374592834,-1.090512541,-0.159722222,-0.15015015,-0.222967935,-0.319732937,102,123.8,17409858.67,0.681000005,0,2,11,-14,5440.937537,39.28615852,2470.774581,221.2023971,348067,2.659824047,2.659824047,0.58,-0.303620345,1.034790942,1.161107549,0.267867625,0.00709856,15631.8684,11856113.84,1
216,Abionyx Pharma SA,ABNX,PA,ABNX.PA,France,EUR,31130,Biotechnology & Drugs,FRJ23,2020-Q2,0.868452863,0.305718879,0.610264174,0.5380887,3.321245408,-0.117358495,-0.586792475,-1.15,0.199652778,0.374592834,-1.090512541,-0.159722222,0,0,0,102,115.8,15782322.67,0.93233333,0,13,74,-87,4817.240309,39.28615852,2470.774581,221.2023971,348067,2.659824047,2.659824047,0.58,-0.323303502,1.014151291,1.161107549,0.267867625,0.00709856,13839.97997,14714385.45,1
217,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2018-Q1,-1.032754756,11.26641552,12.34024575,12.7803401,1.244000047,0.00938868,1.202924574,5.795121951,0.924513619,0.678267401,0.094123049,0.025680934,0.090914076,0.013172174,0.010594004,104.2,51.9,30116,3.406666676,0,0,0,0,6855.5975,41.21313975,1271,594.5,139262.5,1.106747231,1.07653575,0.1,0.026170799,0.809917355,0.98359709,-1.121768365,0.009126649,49227.87901,102595.1736,0
218,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2018-Q2,-1.032754756,11.26641552,12.34024575,12.7803401,1.244000047,0.00938868,1.202924574,5.795121951,0.924513619,0.678267401,0.094123049,0.025680934,0,0,0,104.4,54.3,39259.33333,3.666666667,0,0,0,0,6855.5975,41.21313975,1271,594.5,139262.5,1.106747231,1.07653575,0.1,0.026170799,0.809917355,0.98359709,-1.121768365,0.009126649,49227.87901,143950.8889,0
219,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2018-Q3,-0.375547184,11.8297363,12.90356652,13.26737786,1.355490617,0.005867925,1.17358495,6.74,0.958066809,0.672024225,0.088456435,0.015636105,0.089622641,0.05,0.038108357,104.8,46.8,7192.666667,3.553333362,0,0,0,0,6855.5975,41.21313975,1271,594.5,139262.5,1.111864407,1.078934625,3.29,0.016806723,0.730207873,0.98359709,-1.121768365,0.009126649,49227.87901,25557.94243,0
220,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2018-Q4,-0.375547184,11.8297363,12.90356652,13.26737786,1.355490617,0.005867925,1.17358495,6.74,0.958066809,0.672024225,0.088456435,0.015636105,0,0,0,106,53.05,6042.666667,2.566666682,0,0,0,0,6855.5975,41.21313975,1271,594.5,139262.5,1.111864407,1.078934625,3.29,0.016806723,0.730207873,0.98359709,-1.121768365,0.009126649,49227.87901,15509.5112,0
221,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2019-Q1,-1.437641564,12.49281179,13.12654767,13.84830241,0.974075508,0.012909434,1.942283092,6.166163142,1.424284717,0.709683955,0.140254237,0.039078856,-0.281385282,0.056051587,0.043785935,106.9,52.3,6890,2.23999993,0,0,0,0,9628.379564,41.30773244,1280.331111,597.7574306,140172.5,1.074707471,1.043654365,0.68,0.038135593,0.743220339,0.98359709,-1.121768365,0.009133968,68689.50446,15433.59952,0
222,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2019-Q2,-1.437641564,12.49281179,13.12654767,13.84830241,0.974075508,0.012909434,1.942283092,6.166163142,1.424284717,0.709683955,0.140254237,0.039078856,0,0,0,107.2,54.45,7285,2.306666613,0,0,0,0,9628.379564,41.30773244,1280.331111,597.7574306,140172.5,1.074707471,1.043654365,0.68,0.038135593,0.743220339,0.98359709,-1.121768365,0.009133968,68689.50446,16804.06628,0
223,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2019-Q3,-0.522245303,13.01505709,13.19109484,14.32947224,1.390698166,0.028166039,2.423452922,4.401937046,1.18128655,0.689529958,0.169123669,0.07797271,0.427710844,0.041803663,0.034745763,107.7,47.05,10092,2.219999949,0,0,0,0,9628.379564,41.30773244,1280.331111,597.7574306,140172.5,1.107874374,1.071005917,6.37,0.067977068,0.683046683,0.98359709,-1.121768365,0.009133968,68689.50446,22404.23949,0
224,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2019-Q4,-0.522245303,13.01505709,13.19109484,14.32947224,1.390698166,0.028166039,2.423452922,4.401937046,1.18128655,0.689529958,0.169123669,0.07797271,0,0,0,107.4,51,6778.666667,2.319999933,0,0,0,0,9628.379564,41.30773244,1280.331111,597.7574306,140172.5,1.107874374,1.071005917,6.37,0.067977068,0.683046683,0.98359709,-1.121768365,0.009133968,68689.50446,15726.50621,0
225,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2020-Q1,0.381415109,12.63364199,13.09134012,14.02434015,2.200471781,0.021124529,2.212207631,5.984084881,1.378130727,0.699633028,0.157740586,0.059254734,0.582278481,-0.02930568,-0.021294022,106.3,49.95,8243,2.24666667,115,7,0,109,9229.224574,41.40254224,1286.122684,600.4613842,140807,1.141189759,1.112951807,4.58,0.056485356,0.631799163,0.98359709,-1.121768365,0.00913394,65545.21135,18519.27336,0
226,Abo Group Environment SA,ABO,BR,ABO.BR,Belgium,EUR,9051,Construction Services,BE234,2020-Q2,0.381415109,12.63364199,13.09134012,14.02434015,2.200471781,0.021124529,2.212207631,5.984084881,1.378130727,0.699633028,0.157740586,0.059254734,0,0,0,99.2,45.15,6041.666667,2.24666667,412,58,0,354,8132.130503,41.40254224,1286.122684,600.4613842,140807,1.141189759,1.112951807,4.58,0.056485356,0.631799163,0.98359709,-1.121768365,0.00913394,57753.73741,13573.61113,0
227,Absolent Group AB,ABSO,ST,ABSO.ST,Sweden,SEK,53140,Software & Programming,SE232,2019-Q2,-4.81790536,10.89772392,21.45478786,24.85686056,31.04080111,0.004300691,4.565466133,2.57142503,0.25147886,0.383852416,0.183670264,0.061869666,0.26709632,-0.109212587,0.000151094,78.2,98.4,39561.33333,402.5375163,0,0,0,0,5127.363323,40.53843576,1064.179245,42.95542757,116880,2.868196989,2.343573326,47.58,0.134817648,0.82447753,1.506340681,2.384215715,0.009104887,43868.61159,15924920.86,0
228,Absolent Group AB,ABSO,ST,ABSO.ST,Sweden,SEK,53140,Software & Programming,SE232,2019-Q3,-4.893733328,12.15511007,30.15915951,32.31855895,34.76203033,0.001131761,3.940338102,8.824965533,0.7217185,0.588819348,0.121921838,0.024335244,0.119881868,0.115380621,0.300186678,79.07,85.2,48004.33333,458.9760946,0,0,0,0,5127.363323,40.53843576,1064.179245,42.95542757,116880,2.547121342,1.894726238,89.63,0.061213055,0.859679227,1.506340681,2.384215715,0.009104887,43868.61159,22032841.44,0
229,Absolent Group AB,ABSO,ST,ABSO.ST,Sweden,SEK,53140,Software & Programming,SE232,2019-Q4,-5.390576281,13.86067347,34.21765343,36.6701789,36.12014319,0.000905409,4.080280314,8.419665765,0.71077341,0.583320325,0.111269714,0.018170323,0.039068859,0.140316574,0.13464771,92.85417874,110.2,78379.33333,413.5099182,0,0,0,0,5127.363323,40.53843576,1064.179245,42.95542757,116880,2.478162197,1.956000185,126.08,0.061016635,0.749699083,1.506340681,2.384215715,0.009104887,43868.61159,32410631.71,0
230,Absolent Group AB,ABSO,ST,ABSO.ST,Sweden,SEK,53140,Software & Programming,SE232,2020-Q1,-6.031152845,12.01929878,30.13426077,31.58857329,36.07713628,0.000339528,3.251152415,10.81405671,0.69942587,0.555977647,0.102921787,0.007249803,-0.001190663,-0.132848861,-0.13857597,92.58181159,94.6,126839.6667,391.2746379,39,0,0,39,5143.678471,40.56366138,1073.793925,43.34352263,117936,2.602906421,1.995926987,-14.88,0.03246032,1.048762137,1.506340681,2.384215715,0.009104887,43614.15065,49629144.66,0
231,Absolent Group AB,ABSO,ST,ABSO.ST,Sweden,SEK,53140,Software & Programming,SE232,2020-Q2,-3.21759571,5.292113099,29.27978143,22.24928388,68.92988629,-0.00633786,-4.886207119,-13.86985072,1.717411879,0.710426218,-0.219611883,-0.194768692,0.910625216,-0.559698682,-0.295654043,74.85,99,20740,384.4856974,1337,0,0,1337,4748.469732,40.56366138,1073.793925,43.34352263,117936,4.898668544,4.133977724,21.44,-0.324940231,1.098936874,1.506340681,2.384215715,0.009104887,40263.10653,7974233.364,0
232,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2018-Q1,-0.481169829,-0.005867925,5.064019059,1.698177423,2.270886878,-0.184252837,-5.028811511,-0.553675613,0.129291553,0.202823018,-2.96129924,-0.197547684,-0.149863291,-17.95204165,0.193814428,100.8,105.3,397974.6667,8.143333117,0,0,0,0,574.22875,40.00644948,3472,21043.6,543513,2.313025604,2.043080141,-4.031538462,-1.700652762,1.060837961,1.879232578,4.462590887,0.006388072,1056.513368,3240840.283,1
233,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2018-Q2,-0.481169829,-0.005867925,5.064019059,1.698177423,2.270886878,-0.184252837,-5.028811511,-0.553675613,0.129291553,0.202823018,-2.96129924,-0.197547684,0,0,0,100.9,107.9,396158,7.043333372,0,0,0,0,574.22875,40.00644948,3472,21043.6,543513,2.313025604,2.043080141,-4.031538462,-1.700652762,1.060837961,1.879232578,4.462590887,0.006388072,1056.513368,2790272.862,1
234,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2018-Q3,2.763792557,-0.041075473,11.34269854,3.307162389,3.861094485,-0.34386039,-11.28401929,-0.566822673,0.379262352,0.468085106,-3.411994322,-0.550452331,0.700258398,5.999999659,0.947477539,100.1,103.6,657416.6667,6.803333441,0,0,0,0,574.22875,40.00644948,3472,21043.6,543513,2.739748392,2.400752152,-4.603846154,-2.282205902,1.764192402,1.879232578,4.462590887,0.006388072,1056.513368,4472624.793,1
235,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2018-Q4,2.763792557,-0.041075473,11.34269854,3.307162389,3.861094485,-0.34386039,-11.28401929,-0.566822673,0.379262352,0.468085106,-3.411994322,-0.550452331,0,0,0,100.8,117.5,802047.3333,9.406666756,0,0,0,0,574.22875,40.00644948,3472,21043.6,543513,2.739748392,2.400752152,-4.603846154,-2.282205902,1.764192402,1.879232578,4.462590887,0.006388072,1056.513368,7544591.987,1
236,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2019-Q1,3.602905796,-0.011735849,10.13977397,4.132192609,2.036169888,-0.305132087,-10.11043434,-1.265235055,1.455273698,0.725641026,-2.446748083,-0.945927904,-0.472644377,-0.714285725,0.249467708,100.9,107.3,370492.3333,9.363333386,0,0,0,0,866.2780667,40.17820399,224.75,20915.28718,540232,2.264042786,1.944872336,72.97625,-3.99346571,1.258625197,1.879232578,4.462590887,0.000416025,1603.529718,3469043.234,0
237,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2019-Q2,3.602905796,-0.011735849,10.13977397,4.132192609,2.036169888,-0.305132087,-10.11043434,-1.265235055,1.455273698,0.725641026,-2.446748083,-0.945927904,0,0,0,101.6,116.4,230585.3333,9.173333169,0,0,0,0,866.2780667,40.17820399,224.75,20915.28718,540232,2.231459474,1.91751961,78.6012,-3.817465224,1.279040055,1.879232578,4.462590887,0.000416025,1603.529718,2115236.086,0
238,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2019-Q3,4.084075626,1.525073642,9.359339976,4.792334143,-0.563320776,-0.373200014,-9.335868277,-1.303582652,1.760611205,0.772279142,-1.948083752,-1.397283531,-1.276657061,-130.9500055,0.159755751,101.3,112.4,156830.3333,8.540000279,0,0,0,0,866.2780667,40.17820399,224.75,20915.28718,540232,2.242969212,1.884668691,130.4421739,11.81047043,67.02552354,1.879232578,4.462590887,0.000416025,1603.529718,1339331.09,0
239,Abivax SA,ABVX,PA,ABVX.PA,France,EUR,75008,Biotechnology & Drugs,FR101,2019-Q4,4.084075626,1.525073642,9.359339976,4.792334143,-0.563320776,-0.373200014,-9.335868277,-1.303582652,1.760611205,0.772279142,-1.948083752,-1.397283531,0,0,0,101.4,125.5,730960.3333,14.61333307,0,0,0,0,866.2780667,40.17820399,224.75,20915.28718,540232,2.251439548,1.89335251,135.2465217,11.80519388,67.01721649,1.879232578,4.462590887,0.000416025,1603.529718,10681766.81,1
240,Alpha Bank SA,ACBB,BE,ACBB.BE,Greece,EUR,10252,Regional Banks,EL303,2019-Q2,542.6070016,94.92424509,-251.3226302,-202.0203265,1279.383633,0.001173585,55.22303982,151.0247583,0.845552339,0.866518254,-0.273353879,0.007064048,0.077025776,0.997030035,-2.179501241,85.80333333,122.41,4886.333333,1.584666689,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,5.853643818,4.182696073,1208,0.194121285,0.356930003,-1.195800974,1.190070296,0.006156042,20209.0447,7743.209664,1
241,Alpha Bank SA,ACBB,BE,ACBB.BE,Greece,EUR,10252,Regional Banks,EL303,2019-Q3,-1108.72091,404.3616285,690.6694129,744.8591111,1145.418911,0,82.91729747,95.4047245,0.789100428,0.863815132,0.111319438,0.000563,-0.104710361,3.259835073,-4.687050328,101.01,116.8166667,19193.33333,1.686999996,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,1.875968992,1.661498708,161.78,-0.188105118,0.500691563,-1.195800974,1.190070296,0.006156042,20209.0447,32379.15325,0
242,Alpha Bank SA,ACBB,BE,ACBB.BE,Greece,EUR,10252,Regional Banks,EL303,2019-Q4,287.8803882,124.4475349,-237.3710524,-178.7986011,1004.764755,0,67.80856482,127.5056681,0.872198886,0.866893212,-0.3792455,0.000637,-0.122797131,-0.692237032,-1.240043518,101.01,111.2233333,4977.333333,1.889999986,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,1.875968992,1.661498708,1752.8,-0.188105118,0.500691563,-1.195800974,1.190070296,0.006156042,20209.0447,9407.15993,1
243,Alpha Bank SA,ACBB,BE,ACBB.BE,Greece,EUR,10252,Regional Banks,EL303,2020-Q1,343.496579,94.43075262,-235.1036862,-182.7301107,1483.781056,0,56.0826908,167.3330892,0.969171437,0.876173946,-0.306915432,-0.001322298,0.476744729,-0.241200296,0.021988481,86.02333333,105.63,16620,1.259333313,0,0,0,0,4593.285141,44.30736104,1409.053133,10251.81872,228889,5.201579406,3.781164222,711.08,0.059898484,0.276550139,-1.195800974,1.190070296,0.006156054,20067.74087,20930.11966,1
244,Alpha Bank SA,ACBB,BE,ACBB.BE,Greece,EUR,10252,Regional Banks,EL303,2020-Q2,3410.731261,251.3484491,140.7275053,331.2713446,1571.125116,0.001173585,218.6412233,15.59247888,0.346992065,0.878002472,0.660006448,0.011649977,0.058865868,1.661722396,-2.8128996,83.57,83.73,74650,0.628400008,17,0,7,10,3916.484111,44.30736104,1409.053133,10251.81872,228889,5.201579406,3.781164222,3728.24,0.059898484,0.276550139,-1.195800974,1.190070296,0.006156054,17110.84461,46910.0606,0
245,Alpha Bank SA,ACBB,F,ACBB.F,Greece,EUR,10252,Regional Banks,EL303,2019-Q2,542.6070016,94.92424509,-251.3226302,-202.0203265,1279.383633,0.001173585,55.22303982,151.0247583,0.845552339,0.866518254,-0.273353879,0.007064048,0.077025776,0.997030035,-2.179501241,85.80333333,122.41,1033887,1.565000017,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,5.853643818,4.182696073,1208,0.194121285,0.356930003,-1.240373825,1.430886003,0.006156042,20209.0447,1618033.173,1
246,Alpha Bank SA,ACBB,F,ACBB.F,Greece,EUR,10252,Regional Banks,EL303,2019-Q3,-1108.72091,404.3616285,690.6694129,744.8591111,1145.418911,0,82.91729747,95.4047245,0.789100428,0.863815132,0.111319438,0.000563,-0.104710361,3.259835073,-4.687050328,101.01,116.8166667,849835.6667,1.676333348,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,1.875968992,1.661498708,161.78,-0.188105118,0.500691563,-1.240373825,1.430886003,0.006156042,20209.0447,1424607.868,0
247,Alpha Bank SA,ACBB,F,ACBB.F,Greece,EUR,10252,Regional Banks,EL303,2019-Q4,287.8803882,124.4475349,-237.3710524,-178.7986011,1004.764755,0,67.80856482,127.5056681,0.872198886,0.866893212,-0.3792455,0.000637,-0.122797131,-0.692237032,-1.240043518,101.01,111.2233333,380580.3333,1.874333302,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,1.875968992,1.661498708,1752.8,-0.188105118,0.500691563,-1.240373825,1.430886003,0.006156042,20209.0447,713334.3928,1
248,Alpha Bank SA,ACBB,F,ACBB.F,Greece,EUR,10252,Regional Banks,EL303,2020-Q1,343.496579,94.43075262,-235.1036862,-182.7301107,1483.781056,0,56.0826908,167.3330892,0.969171437,0.876173946,-0.306915432,-0.001322298,0.476744729,-0.241200296,0.021988481,86.02333333,105.63,620042.6667,1.272866686,0,0,0,0,4593.285141,44.30736104,1409.053133,10251.81872,228889,5.201579406,3.781164222,711.08,0.059898484,0.276550139,-1.240373825,1.430886003,0.006156054,20067.74087,789231.6543,1
249,Alpha Bank SA,ACBB,F,ACBB.F,Greece,EUR,10252,Regional Banks,EL303,2020-Q2,3410.731261,251.3484491,140.7275053,331.2713446,1571.125116,0.001173585,218.6412233,15.59247888,0.346992065,0.878002472,0.660006448,0.011649977,0.058865868,1.661722396,-2.8128996,83.57,83.73,1605950.667,0.627200007,17,0,7,10,3916.484111,44.30736104,1409.053133,10251.81872,228889,5.201579406,3.781164222,3728.24,0.059898484,0.276550139,-1.240373825,1.430886003,0.006156054,17110.84461,1007252.27,0
250,Alpha Bank SA,ACBB,MU,ACBB.MU,Greece,EUR,10252,Regional Banks,EL303,2019-Q2,542.6070016,94.92424509,-251.3226302,-202.0203265,1279.383633,0.001173585,55.22303982,151.0247583,0.845552339,0.866518254,-0.273353879,0.007064048,0.077025776,0.997030035,-2.179501241,85.80333333,122.41,20383,1.569333315,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,5.853643818,4.182696073,1208,0.194121285,0.356930003,-1.194145885,1.188021842,0.006156042,20209.0447,31987.72096,1
251,Alpha Bank SA,ACBB,MU,ACBB.MU,Greece,EUR,10252,Regional Banks,EL303,2019-Q3,-1108.72091,404.3616285,690.6694129,744.8591111,1145.418911,0,82.91729747,95.4047245,0.789100428,0.863815132,0.111319438,0.000563,-0.104710361,3.259835073,-4.687050328,101.01,116.8166667,28530.33333,1.682666659,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,1.875968992,1.661498708,161.78,-0.188105118,0.500691563,-1.194145885,1.188021842,0.006156042,20209.0447,48007.04066,0
252,Alpha Bank SA,ACBB,MU,ACBB.MU,Greece,EUR,10252,Regional Banks,EL303,2019-Q4,287.8803882,124.4475349,-237.3710524,-178.7986011,1004.764755,0,67.80856482,127.5056681,0.872198886,0.866893212,-0.3792455,0.000637,-0.122797131,-0.692237032,-1.240043518,101.01,111.2233333,15099.33333,1.872999986,0,0,0,0,4637.773669,44.43257549,1412.75,10278.71594,229490,1.875968992,1.661498708,1752.8,-0.188105118,0.500691563,-1.194145885,1.188021842,0.006156042,20209.0447,28281.05112,1
253,Alpha Bank SA,ACBB,MU,ACBB.MU,Greece,EUR,10252,Regional Banks,EL303,2020-Q1,343.496579,94.43075262,-235.1036862,-182.7301107,1483.781056,0,56.0826908,167.3330892,0.969171437,0.876173946,-0.306915432,-0.001322298,0.476744729,-0.241200296,0.021988481,86.02333333,105.63,19874.33333,1.260166645,0,0,0,0,4593.285141,44.30736104,1409.053133,10251.81872,228889,5.201579406,3.781164222,711.08,0.059898484,0.276550139,-1.194145885,1.188021842,0.006156054,20067.74087,25044.97195,1
254,Alpha Bank SA,ACBB,MU,ACBB.MU,Greece,EUR,10252,Regional Banks,EL303,2020-Q2,3410.731261,251.3484491,140.7275053,331.2713446,1571.125116,0.001173585,218.6412233,15.59247888,0.346992065,0.878002472,0.660006448,0.011649977,0.058865868,1.661722396,-2.8128996,83.57,83.73,28841,0.643800001,17,0,7,10,3916.484111,44.30736104,1409.053133,10251.81872,228889,5.201579406,3.781164222,3728.24,0.059898484,0.276550139,-1.194145885,1.188021842,0.006156054,17110.84461,18567.83583,0
255,ACEA SpA,ACE,MI,ACE.MI,Italy,EUR,154,Electric Utilities,ITI43,2019-Q2,-199.8145736,401.2721661,817.5427478,978.1361124,422.9330235,0.008215095,298.0201622,8.350651729,1.226026292,0.839867735,0.304681688,0.040835465,-0.584125363,0.634877259,0.340895958,98.8,107.9,4262287.333,15.1757342,0,0,0,0,12286.96978,44.485341,10287.75,822.601467,1085553,1.474235834,1.192855653,89.32,0.137223142,0,-0.279702955,-2.672889916,0.009476967,11318.62726,64683339.65,0
256,ACEA SpA,ACE,MI,ACE.MI,Italy,EUR,154,Electric Utilities,ITI43,2019-Q2,-257.1794059,971.8339612,1496.731566,1802.133577,175.8112406,0.00938868,540.1776808,7.506812158,1.357150853,0.851577585,0.299743419,0.056155899,-0.58430477,1.421882312,0.842415952,98.8,107.9,4262287.333,15.1757342,0,0,0,0,12286.96978,44.485341,10287.75,822.601467,1085553,1.474235834,1.192855653,89.32,0.137223142,0,-0.279702955,-2.672889916,0.009476967,11318.62726,64683339.65,0
257,ACEA SpA,ACE,MI,ACE.MI,Italy,EUR,154,Electric Utilities,ITI43,2019-Q3,-347.2872584,1094.966494,1564.776021,1890.387166,172.8338556,0.018777359,604.7013813,8.619784187,2.421506303,0.800248307,0.319882293,0.078373751,-0.016935123,0.126701204,0.048971724,98.9,96.5,3038962.667,16.88027382,0,0,0,0,12286.96978,44.485341,10287.75,822.601467,1085553,1.066124274,1.035973904,240.24,0.14712127,0.865729647,-0.279702955,-2.672889916,0.009476967,11318.62726,51298521.95,0
